id_docente,asignatura,semestre,numero_estudiantes,puntaje_claridad,puntaje_metodologia,puntaje_evaluacion,comentario,tendencia_desempeno
Docente_3,Matemáticas Básicas,2020-1,22,3.2,3.8,3.8,Falta mucha pedagogía.,Estable
Docente_15,Matemáticas Básicas,2023-2,15,4.4,3.3,2.8,Los temas son difíciles pero se entienden.,Estable
Docente_40,Programación Orientada a Objetos,2021-1,25,4.9,4.7,4.7,Se podría mejorar un poco el material de estudio.,Mejora
Docente_12,Ética Profesional,2022-2,16,5.0,4.3,4.2,Explica muy bien los temas.,Mejora
Docente_10,Estructuras de Datos,2021-1,39,4.6,4.2,5.0,"Excelente profesor, muy claro.",Mejora
Docente_34,Ética Profesional,2022-2,45,4.5,4.5,4.7,"Excelente profesor, muy claro.",Mejora
Docente_24,Ingeniería de Software,2023-1,33,5.0,3.7,4.8,"Excelente profesor, muy claro.",Mejora
Docente_22,Bases de Datos,2022-2,19,3.1,3.6,3.7,Los talleres son muy útiles para aprender.,Estable
Docente_47,Inteligencia Artificial,2023-2,35,4.2,5.0,3.2,Los talleres son muy útiles para aprender.,Mejora
Docente_12,Ingeniería de Software,2022-2,22,2.1,3.3,1.9,Los temas son difíciles pero se entienden.,En riesgo
Docente_38,Ética Profesional,2021-1,27,3.0,3.3,4.4,"El profesor es normal, ni muy bueno ni muy malo.",Estable
Docente_47,Ingeniería de Software,2022-1,19,4.0,4.7,5.0,Se nota que sabe mucho de la materia.,Mejora
Docente_47,Matemáticas Básicas,2023-1,42,4.2,4.2,4.0,Los parciales no tienen nada que ver con lo visto en clase.,Estable
Docente_3,Programación Orientada a Objetos,2022-2,44,4.2,4.6,3.6,Falta mucha pedagogía.,Estable
Docente_15,Ingeniería de Software,2020-2,44,2.9,3.7,4.0,Califica de forma injusta.,Estable
Docente_10,Bases de Datos,2020-2,22,5.0,4.3,4.0,Los talleres son muy útiles para aprender.,Mejora
Docente_21,Programación Orientada a Objetos,2020-2,41,4.5,4.7,3.9,Se podría mejorar un poco el material de estudio.,Mejora
Docente_43,Ingeniería de Software,2022-2,29,4.1,3.3,4.8,Explica muy bien los temas.,Estable
Docente_17,Programación Orientada a Objetos,2021-2,37,4.5,5.0,3.6,"Excelente profesor, muy claro.",Mejora
Docente_23,Bases de Datos,2020-2,38,2.7,3.5,1.9,"No explica bien, me siento perdido.",En riesgo
Docente_4,Inteligencia Artificial,2023-2,38,4.5,3.2,3.7,"No explica bien, me siento perdido.",Estable
Docente_11,Inteligencia Artificial,2023-2,43,2.8,4.3,3.6,"Asistencia puntual, pero falta dinamismo.",Estable
Docente_23,Estructuras de Datos,2023-1,18,3.7,3.4,4.4,Califica de forma injusta.,Estable
Docente_37,Ingeniería de Software,2021-2,20,4.5,3.6,2.7,La clase es muy aburrida y monótona.,Estable
Docente_5,Ética Profesional,2020-1,24,1.7,2.2,2.2,"No explica bien, me siento perdido.",En riesgo
Docente_21,Bases de Datos,2020-2,17,3.8,4.1,3.7,Los temas son difíciles pero se entienden.,Estable
Docente_11,Inteligencia Artificial,2021-1,38,3.6,4.1,3.3,Se nota que sabe mucho de la materia.,Estable
Docente_36,Matemáticas Básicas,2022-2,34,1.1,2.1,1.8,"El profesor es normal, ni muy bueno ni muy malo.",En riesgo
Docente_31,Ingeniería de Software,2020-1,28,2.3,1.3,1.6,Los temas son difíciles pero se entienden.,En riesgo
Docente_11,Estructuras de Datos,2023-1,20,4.8,3.5,3.9,"Excelente profesor, muy claro.",Estable
Docente_7,Bases de Datos,2021-2,21,2.9,2.5,1.7,Falta mucha pedagogía.,En riesgo
Docente_45,Estructuras de Datos,2022-1,36,2.9,4.6,3.4,"El profesor es normal, ni muy bueno ni muy malo.",Estable
Docente_20,Programación Orientada a Objetos,2020-2,16,3.6,4.2,3.4,"Asistencia puntual, pero falta dinamismo.",Estable
Docente_37,Estructuras de Datos,2023-2,19,4.5,4.3,4.9,Explica muy bien los temas.,Mejora
Docente_24,Matemáticas Básicas,2023-1,17,3.9,4.5,3.5,"El profesor es normal, ni muy bueno ni muy malo.",Estable
Docente_43,Ingeniería de Software,2023-2,21,3.9,3.5,3.7,La clase es muy dinámica y entretenida.,Estable
Docente_2,Programación Orientada a Objetos,2021-1,35,4.9,4.6,4.4,Resuelve las dudas con mucha paciencia.,Mejora
Docente_6,Inteligencia Artificial,2020-2,24,3.4,4.0,4.4,"Asistencia puntual, pero falta dinamismo.",Estable
Docente_31,Inteligencia Artificial,2022-1,17,4.7,5.0,4.2,Los temas son difíciles pero se entienden.,Mejora
Docente_35,Inteligencia Artificial,2021-1,26,2.0,3.2,2.7,Falta mucha pedagogía.,En riesgo
Docente_24,Programación Orientada a Objetos,2023-2,16,4.1,4.8,3.1,Resuelve las dudas con mucha paciencia.,Mejora
Docente_29,Inteligencia Artificial,2022-1,22,3.9,4.1,4.5,Cumple con el programa.,Estable
Docente_37,Matemáticas Básicas,2021-1,39,2.4,2.1,2.2,Se podría mejorar un poco el material de estudio.,En riesgo
Docente_43,Matemáticas Básicas,2020-2,36,3.2,4.7,3.9,Se podría mejorar un poco el material de estudio.,Estable
Docente_35,Inteligencia Artificial,2021-2,32,2.1,1.7,2.1,"No explica bien, me siento perdido.",En riesgo
Docente_25,Ética Profesional,2023-1,45,4.0,4.5,4.4,Llega tarde a las clases frecuentemente.,Estable
Docente_44,Ética Profesional,2023-2,33,3.5,4.1,4.4,La clase estuvo bien.,Estable
Docente_31,Bases de Datos,2020-2,27,3.0,4.8,3.8,"Excelente profesor, muy claro.",Estable
Docente_33,Estructuras de Datos,2021-1,18,4.1,4.2,3.2,La clase es muy aburrida y monótona.,Estable
Docente_12,Programación Orientada a Objetos,2021-2,40,4.5,4.2,3.0,Me inspiró a seguir aprendiendo sobre este tema.,Estable
Docente_9,Matemáticas Básicas,2023-1,17,3.9,3.8,3.4,"No explica bien, me siento perdido.",Estable
Docente_13,Ética Profesional,2021-1,41,4.2,4.4,4.1,"El profesor es normal, ni muy bueno ni muy malo.",Mejora
Docente_17,Bases de Datos,2020-2,17,3.7,2.4,4.8,"Asistencia puntual, pero falta dinamismo.",Estable
Docente_36,Inteligencia Artificial,2022-2,42,3.7,4.0,3.4,Cumple con el programa.,Estable
Docente_34,Inteligencia Artificial,2020-1,40,4.5,5.0,5.0,Se podría mejorar un poco el material de estudio.,Mejora
Docente_40,Estructuras de Datos,2023-1,18,2.9,2.6,3.7,Falta mucha pedagogía.,En riesgo
Docente_10,Programación Orientada a Objetos,2020-2,44,4.8,4.4,4.3,"Excelente profesor, muy claro.",Mejora
Docente_37,Ética Profesional,2020-2,40,3.7,4.6,4.6,Resuelve las dudas con mucha paciencia.,Mejora
Docente_35,Bases de Datos,2023-1,23,4.6,5.0,3.3,Me inspiró a seguir aprendiendo sobre este tema.,Mejora
Docente_42,Inteligencia Artificial,2023-2,16,3.9,5.0,3.1,Se nota que sabe mucho de la materia.,Mejora
Docente_18,Inteligencia Artificial,2021-1,34,4.3,4.2,4.1,"El profesor es normal, ni muy bueno ni muy malo.",Mejora
Docente_44,Ingeniería de Software,2023-1,16,4.6,4.8,3.9,Me inspiró a seguir aprendiendo sobre este tema.,Mejora
Docente_22,Ingeniería de Software,2021-2,16,4.4,3.7,3.7,Califica de forma injusta.,Estable
Docente_18,Bases de Datos,2020-1,25,4.8,5.0,3.7,"Asistencia puntual, pero falta dinamismo.",Mejora
Docente_20,Bases de Datos,2022-1,41,4.4,2.5,2.2,La clase estuvo bien.,En riesgo
Docente_45,Ingeniería de Software,2020-2,42,4.1,3.7,3.6,La clase estuvo bien.,Estable
Docente_9,Bases de Datos,2023-2,39,4.1,4.1,3.8,Los temas son difíciles pero se entienden.,Estable
Docente_18,Ingeniería de Software,2023-1,34,4.2,5.0,4.1,Los temas son difíciles pero se entienden.,Mejora
Docente_6,Programación Orientada a Objetos,2023-2,21,4.6,4.1,4.0,"No explica bien, me siento perdido.",Estable
Docente_48,Inteligencia Artificial,2022-2,41,2.6,2.3,2.2,"No explica bien, me siento perdido.",En riesgo
Docente_33,Ética Profesional,2021-1,17,3.3,4.2,2.6,"El profesor es normal, ni muy bueno ni muy malo.",Estable
Docente_46,Estructuras de Datos,2023-1,19,2.8,2.0,1.8,"Asistencia puntual, pero falta dinamismo.",En riesgo
Docente_34,Estructuras de Datos,2020-1,20,4.4,4.4,3.8,La clase es muy dinámica y entretenida.,Mejora
Docente_13,Ética Profesional,2020-1,22,2.5,3.6,4.4,"Excelente profesor, muy claro.",Estable
Docente_30,Matemáticas Básicas,2022-2,37,2.9,3.8,3.2,Me inspiró a seguir aprendiendo sobre este tema.,Estable
Docente_18,Bases de Datos,2023-2,31,3.1,4.1,4.4,"Asistencia puntual, pero falta dinamismo.",Estable
Docente_41,Matemáticas Básicas,2020-1,22,3.5,4.3,3.3,Se podría mejorar un poco el material de estudio.,Estable
Docente_32,Estructuras de Datos,2023-2,20,4.1,4.3,3.7,Califica de forma injusta.,Estable
Docente_38,Estructuras de Datos,2022-2,26,5.0,4.4,3.6,Se nota que sabe mucho de la materia.,Mejora
Docente_17,Ingeniería de Software,2020-2,24,2.9,4.0,3.8,Explica muy bien los temas.,Estable
Docente_25,Matemáticas Básicas,2021-1,42,4.4,4.9,4.5,"El profesor es normal, ni muy bueno ni muy malo.",Mejora
Docente_50,Programación Orientada a Objetos,2021-2,35,4.1,4.6,4.8,La clase es muy dinámica y entretenida.,Mejora
Docente_44,Programación Orientada a Objetos,2022-1,35,4.9,4.4,3.8,"No explica bien, me siento perdido.",Estable
Docente_33,Matemáticas Básicas,2020-1,30,5.0,4.7,5.0,Se nota que sabe mucho de la materia.,Mejora
Docente_42,Programación Orientada a Objetos,2020-1,22,4.0,4.1,3.9,Cumple con el programa.,Estable
Docente_39,Ética Profesional,2022-1,37,3.5,3.5,3.5,Cumple con el programa.,Estable
Docente_28,Inteligencia Artificial,2022-2,29,3.4,5.0,4.5,Cumple con el programa.,Estable
Docente_14,Inteligencia Artificial,2022-1,36,3.4,4.0,3.1,No resuelve las dudas de los estudiantes.,Estable
Docente_40,Inteligencia Artificial,2020-2,15,4.5,5.0,4.2,Cumple con el programa.,Mejora
Docente_43,Ética Profesional,2022-2,32,5.0,5.0,4.3,Los temas son difíciles pero se entienden.,Mejora
Docente_39,Estructuras de Datos,2022-1,24,4.3,4.5,4.4,La clase es muy dinámica y entretenida.,Estable
Docente_31,Matemáticas Básicas,2022-2,23,3.0,2.3,2.2,Los temas son difíciles pero se entienden.,En riesgo
Docente_21,Ética Profesional,2022-1,23,4.7,5.0,4.4,Los temas son difíciles pero se entienden.,Mejora
Docente_46,Ingeniería de Software,2022-1,21,4.9,4.9,4.0,Se nota que sabe mucho de la materia.,Mejora
Docente_34,Ética Profesional,2021-2,43,3.7,4.6,4.5,Explica muy bien los temas.,Mejora
Docente_39,Inteligencia Artificial,2022-2,36,3.2,2.1,2.9,Califica de forma injusta.,En riesgo
Docente_47,Matemáticas Básicas,2023-2,24,3.2,1.9,2.2,Llega tarde a las clases frecuentemente.,En riesgo
Docente_27,Inteligencia Artificial,2023-1,38,4.1,4.7,3.8,"Excelente profesor, muy claro.",Estable
Docente_38,Ingeniería de Software,2021-2,25,3.1,4.8,3.3,La clase estuvo bien.,Estable
Docente_44,Estructuras de Datos,2023-2,44,3.5,3.2,3.4,Se podría mejorar un poco el material de estudio.,Estable
Docente_33,Bases de Datos,2021-1,41,3.5,3.8,4.2,Llega tarde a las clases frecuentemente.,Estable
Docente_12,Bases de Datos,2020-2,30,3.0,3.3,3.8,Resuelve las dudas con mucha paciencia.,Estable
Docente_48,Bases de Datos,2021-1,45,4.1,4.3,3.8,Los temas son difíciles pero se entienden.,Mejora
Docente_22,Ingeniería de Software,2020-2,22,2.2,3.1,2.1,Los parciales no tienen nada que ver con lo visto en clase.,En riesgo
Docente_15,Ingeniería de Software,2022-1,28,4.0,4.0,4.0,Los temas son difíciles pero se entienden.,Estable
Docente_24,Bases de Datos,2022-1,29,4.9,3.9,3.3,La clase es muy dinámica y entretenida.,Estable
Docente_31,Matemáticas Básicas,2020-2,30,3.8,4.1,4.0,Me inspiró a seguir aprendiendo sobre este tema.,Estable
Docente_33,Matemáticas Básicas,2023-1,31,4.4,4.7,5.0,Resuelve las dudas con mucha paciencia.,Mejora
Docente_27,Matemáticas Básicas,2021-1,19,3.0,2.5,2.6,No resuelve las dudas de los estudiantes.,En riesgo
Docente_22,Inteligencia Artificial,2023-2,19,2.8,2.1,2.9,Los parciales no tienen nada que ver con lo visto en clase.,En riesgo
Docente_46,Programación Orientada a Objetos,2020-2,30,5.0,4.6,4.4,Los talleres son muy útiles para aprender.,Mejora
Docente_41,Programación Orientada a Objetos,2022-2,35,4.4,5.0,4.2,Explica muy bien los temas.,Mejora
Docente_1,Inteligencia Artificial,2022-1,21,5.0,4.7,5.0,"Asistencia puntual, pero falta dinamismo.",Mejora
Docente_50,Programación Orientada a Objetos,2021-1,30,4.5,5.0,4.0,"Asistencia puntual, pero falta dinamismo.",Mejora
Docente_49,Ética Profesional,2020-2,19,4.1,3.0,2.9,"El profesor es normal, ni muy bueno ni muy malo.",En riesgo
Docente_28,Ingeniería de Software,2023-1,27,4.7,5.0,3.9,Me inspiró a seguir aprendiendo sobre este tema.,Mejora
Docente_31,Inteligencia Artificial,2020-1,16,3.5,2.2,2.6,Cumple con el programa.,En riesgo
Docente_13,Ingeniería de Software,2022-2,45,3.8,4.0,3.1,Explica muy bien los temas.,Estable
Docente_21,Ética Profesional,2021-2,15,4.9,4.5,4.6,Los temas son difíciles pero se entienden.,Mejora
Docente_1,Ingeniería de Software,2021-2,22,3.3,3.7,3.8,Se podría mejorar un poco el material de estudio.,Estable
Docente_20,Programación Orientada a Objetos,2020-2,27,2.3,1.6,1.6,Cumple con el programa.,En riesgo
Docente_38,Bases de Datos,2021-1,17,2.4,4.4,3.8,"Excelente profesor, muy claro.",Estable
Docente_20,Bases de Datos,2023-2,38,4.3,3.8,3.7,No resuelve las dudas de los estudiantes.,Estable
Docente_39,Estructuras de Datos,2022-2,28,3.0,4.8,4.5,Resuelve las dudas con mucha paciencia.,Estable
Docente_22,Inteligencia Artificial,2022-2,39,4.3,4.8,4.9,La clase es muy dinámica y entretenida.,Mejora
Docente_11,Ética Profesional,2023-1,15,3.0,3.8,3.8,La clase estuvo bien.,Estable
Docente_15,Ingeniería de Software,2021-1,21,4.6,4.3,3.7,Explica muy bien los temas.,Estable
Docente_38,Estructuras de Datos,2021-1,18,3.1,3.7,4.0,Se podría mejorar un poco el material de estudio.,Estable
Docente_46,Ingeniería de Software,2020-1,27,4.8,4.7,4.5,Los temas son difíciles pero se entienden.,Mejora
Docente_17,Ética Profesional,2020-1,34,3.8,3.4,3.2,"Excelente profesor, muy claro.",Estable
Docente_43,Matemáticas Básicas,2020-1,16,3.1,3.6,4.0,La clase es muy dinámica y entretenida.,Estable
Docente_27,Inteligencia Artificial,2023-1,18,4.4,4.4,4.1,Cumple con el programa.,Mejora
Docente_17,Inteligencia Artificial,2021-1,21,4.3,4.0,4.8,Explica muy bien los temas.,Estable
Docente_20,Inteligencia Artificial,2020-2,36,2.4,3.7,2.4,Cumple con el programa.,En riesgo
Docente_18,Estructuras de Datos,2021-1,28,2.7,2.0,2.9,La clase es muy aburrida y monótona.,En riesgo
Docente_33,Ingeniería de Software,2020-2,24,3.9,3.6,3.1,La clase es muy dinámica y entretenida.,Estable
Docente_7,Inteligencia Artificial,2021-2,34,2.1,3.3,2.1,No resuelve las dudas de los estudiantes.,En riesgo
Docente_50,Bases de Datos,2021-2,26,4.0,4.3,4.5,Se podría mejorar un poco el material de estudio.,Mejora
Docente_27,Bases de Datos,2021-1,16,3.8,3.9,3.8,Cumple con el programa.,Mejora
Docente_32,Programación Orientada a Objetos,2023-2,25,2.5,3.2,2.0,No resuelve las dudas de los estudiantes.,En riesgo
Docente_1,Matemáticas Básicas,2020-2,44,2.3,2.5,2.2,La clase es muy aburrida y monótona.,En riesgo
Docente_37,Ingeniería de Software,2023-2,19,4.0,4.4,4.2,"Excelente profesor, muy claro.",Mejora
Docente_50,Estructuras de Datos,2020-2,38,3.9,4.0,4.5,La clase es muy dinámica y entretenida.,Estable
Docente_17,Ingeniería de Software,2021-2,29,4.4,4.7,5.0,Resuelve las dudas con mucha paciencia.,Mejora
Docente_17,Inteligencia Artificial,2020-1,18,2.5,2.5,2.5,Califica de forma injusta.,En riesgo
Docente_3,Ética Profesional,2022-1,26,4.1,4.0,4.9,"Asistencia puntual, pero falta dinamismo.",Mejora
Docente_44,Bases de Datos,2023-1,38,3.4,4.2,4.7,"Excelente profesor, muy claro.",Mejora
Docente_7,Ética Profesional,2020-1,15,4.5,3.9,4.2,Resuelve las dudas con mucha paciencia.,Estable
Docente_43,Ingeniería de Software,2021-1,25,5.0,4.3,4.4,Los talleres son muy útiles para aprender.,Mejora
Docente_29,Estructuras de Datos,2022-1,43,3.5,3.9,3.7,Se nota que sabe mucho de la materia.,Estable
Docente_24,Ética Profesional,2022-2,20,4.7,4.4,3.8,"Excelente profesor, muy claro.",Mejora
Docente_26,Inteligencia Artificial,2023-2,23,2.8,2.2,3.2,Falta mucha pedagogía.,En riesgo
Docente_45,Ética Profesional,2023-2,40,3.5,3.3,4.0,"No explica bien, me siento perdido.",Estable
Docente_42,Ética Profesional,2021-1,18,4.6,4.9,3.8,Se nota que sabe mucho de la materia.,Mejora
Docente_45,Ingeniería de Software,2020-1,45,3.2,3.4,3.6,Los talleres son muy útiles para aprender.,Estable
Docente_7,Inteligencia Artificial,2023-2,40,3.6,4.5,3.7,Los parciales no tienen nada que ver con lo visto en clase.,Estable
Docente_44,Inteligencia Artificial,2021-1,34,4.3,5.0,3.7,Me inspiró a seguir aprendiendo sobre este tema.,Mejora
Docente_50,Bases de Datos,2020-1,42,3.3,4.6,3.6,Resuelve las dudas con mucha paciencia.,Estable
Docente_31,Inteligencia Artificial,2020-2,43,4.1,3.6,4.0,"No explica bien, me siento perdido.",Estable
Docente_29,Matemáticas Básicas,2020-2,23,4.3,4.9,3.8,Los temas son difíciles pero se entienden.,Mejora
Docente_21,Matemáticas Básicas,2021-2,45,5.0,4.0,4.7,Los temas son difíciles pero se entienden.,Mejora
Docente_22,Estructuras de Datos,2020-2,28,3.5,3.8,3.3,La clase estuvo bien.,Estable
Docente_31,Bases de Datos,2023-1,19,3.8,4.1,4.6,Llega tarde a las clases frecuentemente.,Estable
Docente_40,Matemáticas Básicas,2020-1,35,3.6,4.3,2.1,Califica de forma injusta.,En riesgo
Docente_33,Ética Profesional,2023-2,42,2.2,1.8,1.5,La clase estuvo bien.,En riesgo
Docente_11,Matemáticas Básicas,2023-2,25,4.0,3.8,4.1,La clase estuvo bien.,Estable
Docente_22,Bases de Datos,2020-1,31,3.6,1.5,2.3,No resuelve las dudas de los estudiantes.,En riesgo
Docente_36,Ingeniería de Software,2023-1,27,3.7,4.3,3.9,La clase estuvo bien.,Estable
Docente_6,Inteligencia Artificial,2023-2,40,3.7,2.8,3.7,Los parciales no tienen nada que ver con lo visto en clase.,Estable
Docente_29,Matemáticas Básicas,2023-2,29,3.6,2.9,2.1,Los parciales no tienen nada que ver con lo visto en clase.,En riesgo
Docente_8,Inteligencia Artificial,2020-1,18,4.3,3.7,4.3,"Asistencia puntual, pero falta dinamismo.",Estable
Docente_27,Matemáticas Básicas,2020-1,41,3.9,4.2,4.2,Se nota que sabe mucho de la materia.,Estable
Docente_39,Estructuras de Datos,2022-1,43,2.9,2.2,2.3,Cumple con el programa.,En riesgo
Docente_36,Programación Orientada a Objetos,2023-2,45,3.5,4.9,3.4,Los temas son difíciles pero se entienden.,Estable
Docente_24,Ética Profesional,2020-1,41,4.4,4.2,3.4,La clase estuvo bien.,Estable
Docente_30,Bases de Datos,2023-2,37,3.5,3.4,3.7,Se podría mejorar un poco el material de estudio.,Estable
Docente_46,Inteligencia Artificial,2020-2,18,5.0,4.6,4.7,"Asistencia puntual, pero falta dinamismo.",Mejora
Docente_43,Programación Orientada a Objetos,2020-1,25,3.8,4.4,3.3,Se podría mejorar un poco el material de estudio.,Estable
Docente_41,Ética Profesional,2022-1,32,4.2,3.8,3.6,No resuelve las dudas de los estudiantes.,Estable
Docente_24,Ingeniería de Software,2020-2,16,4.9,4.1,4.5,Se nota que sabe mucho de la materia.,Mejora
Docente_32,Programación Orientada a Objetos,2023-1,18,5.0,4.9,5.0,Resuelve las dudas con mucha paciencia.,Mejora
Docente_40,Programación Orientada a Objetos,2021-2,18,2.9,4.3,3.5,"Asistencia puntual, pero falta dinamismo.",Estable
Docente_14,Inteligencia Artificial,2021-2,37,2.6,2.4,1.9,Los parciales no tienen nada que ver con lo visto en clase.,En riesgo
Docente_7,Ética Profesional,2023-1,16,1.3,3.7,3.1,Los temas son difíciles pero se entienden.,En riesgo
Docente_44,Estructuras de Datos,2020-2,39,3.8,4.2,4.0,La clase es muy aburrida y monótona.,Estable
Docente_30,Ingeniería de Software,2021-1,45,3.9,4.5,4.6,La clase estuvo bien.,Mejora
Docente_1,Estructuras de Datos,2020-1,32,4.7,3.6,3.5,"No explica bien, me siento perdido.",Estable
Docente_38,Inteligencia Artificial,2021-1,37,4.8,3.8,4.6,"El profesor es normal, ni muy bueno ni muy malo.",Mejora
Docente_12,Ingeniería de Software,2021-1,18,4.2,3.9,4.2,"Asistencia puntual, pero falta dinamismo.",Estable
Docente_43,Estructuras de Datos,2022-2,31,4.3,4.3,5.0,Me inspiró a seguir aprendiendo sobre este tema.,Mejora
Docente_27,Estructuras de Datos,2021-2,23,4.4,3.7,3.2,"Asistencia puntual, pero falta dinamismo.",Estable
Docente_22,Bases de Datos,2023-2,40,3.8,4.0,3.2,Resuelve las dudas con mucha paciencia.,Estable
Docente_9,Inteligencia Artificial,2022-1,41,4.0,4.6,4.6,Llega tarde a las clases frecuentemente.,Estable
Docente_21,Ingeniería de Software,2021-2,21,2.8,4.1,3.1,Me inspiró a seguir aprendiendo sobre este tema.,Estable
